CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,CPC,CPL,Conversion_Rate
CAMP09237,2025-07-15,2025-07-24,Influencer,257113,23290,9809,3891,922.43,1680.14,0.82,9,0.03960626878488622,0.09403914772148027,16.70674109059682
CAMP09238,2025-11-27,2025-12-12,Display,85586,3201,401,231,4741.1,6927.45,0.46,15,1.4811308965948142,11.823192019950126,7.216494845360824
CAMP09239,2025-01-29,2025-02-08,Influencer,285522,15043,6742,3738,2030.26,2558.92,0.26,10,0.13496377052449643,0.30113616137644617,24.848766868310843
CAMP09240,2025-07-13,2025-07-27,Influencer,22218,1598,410,243,1718.97,4953.74,1.88,14,1.075700876095119,4.1926097560975615,15.206508135168962
CAMP09241,2025-01-16,2025-01-28,Influencer,255043,20792,6627,1978,1034.71,1636.97,0.58,12,0.049764813389765294,0.15613550626226044,9.513274336283185
CAMP09242,2025-03-18,2025-03-25,Influencer,239646,14858,3209,1534,2390.81,4753.2,0.99,7,0.16091062054112262,0.7450327204736678,10.324404361286849
CAMP09243,2025-10-20,2025-10-26,Influencer,85278,4795,1297,288,4905.41,10910.07,1.22,6,1.0230260688216892,3.782120277563608,6.006256517205422
CAMP09244,2025-03-22,2025-03-29,Email,123997,8959,3924,2045,2505.83,5657.96,1.26,7,0.2796997432749191,0.6385907237512742,22.826208282174353
CAMP09245,2025-05-04,2025-05-17,Social,178946,7942,1733,709,2315.46,4081.7,0.76,13,0.29154621002266434,1.3360992498557416,8.92722236212541
CAMP09246,2025-01-19,2025-01-29,Display,114097,10318,3360,2011,137.37,211.42,0.54,10,0.013313626671835627,0.04088392857142857,19.490211281256055
CAMP09247,2025-04-12,2025-04-26,Display,86089,2505,898,265,1509.59,3215.1,1.13,14,0.602630738522954,1.6810579064587972,10.578842315369261
CAMP09248,2025-03-18,2025-03-26,Email,205744,18426,2921,1500,1216.75,3150.58,1.59,8,0.06603440790187778,0.4165525504964053,8.140670791273202
CAMP09249,2025-08-17,2025-08-31,Email,152475,10356,4257,1142,290.98,811.83,1.79,14,0.028097721127848592,0.0683533004463237,11.027423715720355
CAMP09250,2025-10-24,2025-10-31,Influencer,284560,18228,9107,2867,2285.56,4989.31,1.18,7,0.1253873162168093,0.250967387723729,15.728549484309854
CAMP09251,2025-07-22,2025-07-28,Social,46784,2446,396,126,764.48,1572.99,1.06,6,0.31254292722812754,1.9305050505050505,5.151267375306623
CAMP09252,2025-03-02,2025-03-10,Display,117251,2805,1142,492,2564.6,7518.96,1.93,8,0.9142959001782531,2.2457092819614712,17.54010695187166
CAMP09253,2025-01-26,2025-02-08,Search,221266,19436,3087,1068,2327.76,3273.16,0.41,13,0.11976538382383208,0.7540524781341108,5.494957810249022
CAMP09254,2025-03-12,2025-03-20,Email,68376,1007,483,181,1191.3,1231.38,0.03,8,1.1830188679245282,2.4664596273291925,17.974180734856006
CAMP09255,2025-04-13,2025-04-22,Search,278997,9568,2529,1033,4011.87,7963.73,0.99,9,0.4193007943143813,1.5863463819691577,10.796404682274249
CAMP09256,2025-11-22,2025-12-04,Display,33369,663,326,72,4641.38,5179.12,0.12,12,7.000573152337858,14.237361963190184,10.85972850678733
CAMP09257,2025-12-29,2026-01-04,Email,183193,3593,456,212,756.89,846.49,0.12,6,0.21065683273030894,1.6598464912280702,5.900361814639577
CAMP09258,2025-06-06,2025-06-21,Display,5747,259,107,49,577.12,615.13,0.07,15,2.228262548262548,5.393644859813084,18.91891891891892
CAMP09259,2025-12-29,2026-01-05,Email,179398,4384,1268,742,1789.51,4002.48,1.24,7,0.4081911496350365,1.4112854889589905,16.925182481751825
CAMP09260,2025-12-25,2026-01-04,Display,175844,10959,2364,598,3091.16,6960.0,1.25,10,0.28206588192353316,1.3075972927241961,5.456702253855279
CAMP09261,2025-07-13,2025-07-24,Search,205155,13631,5440,1155,3196.73,4831.4,0.51,11,0.23451911085026778,0.5876341911764706,8.473332844252072
CAMP09262,2025-10-02,2025-10-10,Social,237391,21220,7514,1903,3162.32,6007.18,0.9,8,0.14902544769085768,0.42085706680862395,8.967954759660698
CAMP09263,2025-11-20,2025-11-25,Email,191829,7091,3270,1206,2920.99,5367.9,0.84,5,0.41192920603582,0.893269113149847,17.00747426315047
CAMP09264,2025-07-05,2025-07-16,Search,196094,7417,1479,422,1990.33,3952.58,0.99,11,0.26834704058244574,1.3457268424611224,5.6896319266549815
CAMP09265,2025-11-22,2025-12-05,Display,79128,2545,1211,346,3931.81,5500.7,0.4,13,1.5449155206286838,3.2467464905037158,13.595284872298624
CAMP09266,2025-04-23,2025-04-28,Search,195834,15737,5614,3075,4770.76,12525.53,1.63,5,0.30315562051216877,0.8497969362308515,19.539937726377328
CAMP09267,2025-11-09,2025-11-14,Email,298253,14472,4054,1335,2989.17,4712.01,0.58,5,0.20654850746268658,0.7373384311790824,9.224709784411276
CAMP09268,2025-06-14,2025-06-19,Search,91352,5455,661,242,1175.2,1943.12,0.65,5,0.21543538038496793,1.7779122541603631,4.436296975252063
CAMP09269,2025-03-02,2025-03-16,Display,31499,1376,558,264,2852.69,6565.03,1.3,14,2.073175872093023,5.112347670250896,19.186046511627907
CAMP09270,2025-04-02,2025-04-13,Influencer,162016,3906,1731,581,3802.15,11266.06,1.96,11,0.9734126984126984,2.1965049104563836,14.874551971326163
CAMP09271,2025-10-13,2025-10-28,Social,179352,3448,1461,616,4165.46,5868.37,0.41,15,1.2080800464037122,2.851101984941821,17.865429234338748
CAMP09272,2025-06-02,2025-06-15,Social,179719,15841,6245,2555,3619.43,6210.14,0.72,13,0.22848494413231488,0.579572457966373,16.129032258064516
CAMP09273,2025-08-13,2025-08-20,Influencer,290489,9845,4802,1462,4463.44,7804.57,0.75,7,0.4533712544438801,0.9294960433152852,14.850177755205687
CAMP09274,2025-05-07,2025-05-19,Email,108837,10311,4533,2206,4764.9,9808.07,1.06,12,0.4621181262729124,1.0511581733951025,21.394627097274753
CAMP09275,2025-07-12,2025-07-25,Search,194001,18479,8706,4645,2510.85,6704.38,1.67,13,0.13587585908328373,0.28840454858718123,25.1366415931598
CAMP09276,2025-04-25,2025-05-02,Search,145785,7741,3035,1558,2750.75,6742.51,1.45,7,0.35534814623433664,0.906342668863262,20.12659863066787
CAMP09277,2025-09-19,2025-09-26,Influencer,239551,23062,9872,3535,1753.82,2474.34,0.41,7,0.07604804440204666,0.1776559967585089,15.328245598820569
CAMP09278,2025-01-18,2025-01-23,Influencer,145085,1822,392,224,3328.56,8073.36,1.43,5,1.8268715697036224,8.491224489795918,12.294182217343579
CAMP09279,2025-01-10,2025-01-16,Display,124021,2263,831,465,3018.69,3779.75,0.25,6,1.3339328325231994,3.6325992779783394,20.54794520547945
CAMP09280,2025-04-02,2025-04-13,Display,126321,4029,734,225,975.7,1349.95,0.38,11,0.2421692727724001,1.329291553133515,5.584512285927029
CAMP09281,2025-05-19,2025-05-26,Social,8093,233,29,7,3502.35,6260.54,0.79,7,15.031545064377681,120.7706896551724,3.004291845493562
CAMP09282,2025-11-29,2025-12-10,Email,162953,5334,1769,986,4044.6,6833.7,0.69,11,0.758267716535433,2.2863764838892027,18.485189351331083
CAMP09283,2025-12-23,2026-01-01,Email,241994,12270,5069,2524,987.12,2704.25,1.74,9,0.08044987775061124,0.19473663444466363,20.570497147514264
CAMP09284,2025-12-06,2025-12-20,Influencer,166839,2613,347,112,904.65,2708.53,1.99,14,0.34621125143513204,2.607060518731988,4.286261002678913
CAMP09285,2025-02-21,2025-03-05,Social,105854,6349,1095,352,3231.5,4544.14,0.41,12,0.5089777917782328,2.9511415525114155,5.544180185856041
CAMP09286,2025-07-14,2025-07-23,Social,38993,1475,202,66,669.26,1549.23,1.31,9,0.45373559322033896,3.3131683168316832,4.474576271186441
CAMP09287,2025-07-25,2025-08-01,Display,32132,528,186,101,4066.88,8804.35,1.16,7,7.702424242424243,21.864946236559142,19.12878787878788
CAMP09288,2025-10-14,2025-10-27,Search,177685,13821,1821,539,3250.55,8251.94,1.54,13,0.2351892048332248,1.7850356946732566,3.899862528037045
CAMP09289,2025-04-03,2025-04-14,Email,241829,16639,2284,1051,258.78,620.91,1.4,11,0.015552617344792354,0.11330122591943957,6.316485365707074
CAMP09290,2025-11-05,2025-11-14,Social,61552,5010,1030,549,3875.01,6010.12,0.55,9,0.7734550898203594,3.7621456310679613,10.958083832335328
CAMP09291,2025-05-25,2025-06-05,Display,211139,19959,4153,1474,2598.5,6968.01,1.68,11,0.13019189338143194,0.6256922706477246,7.3851395360489
CAMP09292,2025-03-27,2025-04-11,Display,75092,4709,1521,341,2531.16,4955.23,0.96,15,0.5375153960501168,1.6641420118343195,7.241452537693778
CAMP09293,2025-06-02,2025-06-16,Display,138789,11214,1265,636,1628.28,4666.47,1.87,14,0.14520064205457464,1.2871778656126482,5.671482075976457
CAMP09294,2025-01-02,2025-01-15,Search,266669,7447,2577,535,1489.02,3157.65,1.12,13,0.19994897274070095,0.5778114086146682,7.184100980260507
CAMP09295,2025-12-08,2025-12-17,Social,106696,5007,1325,705,2551.53,4035.58,0.58,9,0.509592570401438,1.9256830188679246,14.080287597363691
CAMP09296,2025-09-17,2025-09-28,Influencer,247862,14303,2452,844,115.43,322.32,1.79,11,0.00807033489477732,0.047075856443719415,5.9008599594490665
CAMP09297,2025-06-13,2025-06-28,Influencer,189752,11140,4025,2095,3996.04,10599.54,1.65,15,0.35871095152603233,0.9928049689440994,18.806104129263915
CAMP09298,2025-01-06,2025-01-19,Display,211408,15781,3659,1529,3941.65,11406.65,1.89,13,0.24977187757429822,1.077247881934955,9.688866358278943
CAMP09299,2025-05-29,2025-06-03,Display,251841,20558,8860,3045,3704.23,10323.95,1.79,5,0.18018435645490807,0.41808465011286683,14.811752115964588
CAMP09300,2025-07-24,2025-08-01,Search,290546,20343,10085,5644,3052.32,4549.17,0.49,8,0.15004276655360568,0.30265939514129897,27.7441871896967
CAMP09301,2025-04-28,2025-05-03,Display,256865,3660,1506,763,1548.33,4073.06,1.63,5,0.42304098360655734,1.0281075697211155,20.846994535519126
CAMP09302,2025-03-30,2025-04-11,Social,163296,6794,2698,626,3324.12,7274.41,1.19,12,0.4892728878422137,1.2320681986656783,9.214012363850456
CAMP09303,2025-06-03,2025-06-10,Display,199320,12262,2968,1698,732.82,1323.94,0.81,7,0.05976349698254771,0.24690700808625338,13.847659435654869
CAMP09304,2025-06-16,2025-06-22,Display,116749,6503,2040,789,1390.64,1411.86,0.02,6,0.2138459172689528,0.681686274509804,12.132861756112563
CAMP09305,2025-06-10,2025-06-18,Social,280964,3942,477,123,321.46,769.97,1.4,8,0.0815474378488077,0.6739203354297694,3.1202435312024352
CAMP09306,2025-09-27,2025-10-12,Email,265034,26041,10180,5176,4311.42,11674.35,1.71,15,0.16556276640682002,0.42351866404715127,19.876348834530162
CAMP09307,2025-02-25,2025-03-04,Influencer,250915,24100,8917,3629,4158.92,9184.29,1.21,7,0.17256929460580914,0.4664034989346193,15.058091286307054
CAMP09308,2025-08-16,2025-08-31,Display,255056,20312,4219,1979,2309.17,3744.18,0.62,15,0.11368501378495471,0.5473263806589239,9.743009058684521
CAMP09309,2025-12-03,2025-12-12,Social,219955,3295,1033,493,2244.25,2502.97,0.12,9,0.6811077389984825,2.1725556631171346,14.96206373292868
CAMP09310,2025-05-29,2025-06-10,Influencer,298351,14535,5403,1506,4637.35,10749.16,1.32,12,0.31904712762297904,0.8582916898019619,10.361197110423117
CAMP09311,2025-02-15,2025-03-01,Search,207911,9746,2408,1416,3408.24,6160.24,0.81,14,0.349706546275395,1.4153820598006643,14.529037553868255
CAMP09312,2025-05-24,2025-06-05,Email,273286,16457,6422,1555,3575.61,7128.73,0.99,12,0.21726985477304492,0.5567751479289941,9.448866743634927
CAMP09313,2025-08-26,2025-09-10,Display,270899,4072,1704,753,1860.34,3959.88,1.13,15,0.45686149312377206,1.0917488262910797,18.49214145383104
CAMP09314,2025-09-29,2025-10-10,Email,249805,12022,2277,588,1529.02,3879.34,1.54,11,0.1271851605390118,0.6715063680281071,4.891033105972384
CAMP09315,2025-04-30,2025-05-12,Display,264019,20647,4552,2507,660.42,1369.43,1.07,12,0.03198624497505691,0.1450834797891037,12.142199835327167
CAMP09316,2025-12-06,2025-12-15,Display,116929,11671,3041,818,455.35,934.38,1.05,9,0.03901550852540485,0.1497369286418941,7.008825293462428
CAMP09317,2025-08-08,2025-08-22,Display,175414,11154,2166,815,4537.06,8904.07,0.96,14,0.40676528599605527,2.094672206832872,7.30679576833423
CAMP09318,2025-01-08,2025-01-22,Email,273265,25865,10610,2490,4541.15,8425.23,0.86,14,0.17557123526000384,0.42800659754948156,9.626908950318965
CAMP09319,2025-12-10,2025-12-25,Search,164376,16415,5396,2046,1212.39,2723.05,1.25,15,0.07385866585440147,0.2246830985915493,12.464209564422784
CAMP09320,2025-10-02,2025-10-17,Social,53294,2618,659,132,283.14,296.96,0.05,15,0.10815126050420168,0.42965098634294385,5.042016806722689
CAMP09321,2025-12-19,2025-12-29,Social,69902,4905,522,196,1797.6,4397.69,1.45,10,0.36648318042813455,3.44367816091954,3.99592252803262
CAMP09322,2025-03-07,2025-03-19,Search,235718,6880,1584,752,4764.27,7762.6,0.63,12,0.6924811046511629,3.007746212121212,10.930232558139535
CAMP09323,2025-03-20,2025-03-25,Search,244732,12923,5616,1533,1594.78,2783.33,0.75,5,0.12340632979958213,0.2839707977207977,11.862570610539349
CAMP09324,2025-03-27,2025-04-06,Display,225671,3849,1529,644,4339.67,9670.71,1.23,10,1.127479864899974,2.838240680183126,16.731618602234345
CAMP09325,2025-05-04,2025-05-14,Display,258089,3257,413,160,4100.19,6128.77,0.49,10,1.2588854774332205,9.92782082324455,4.912496162112373
CAMP09326,2025-07-21,2025-08-05,Social,182089,16454,6920,2311,4727.64,10956.57,1.32,15,0.287324662696001,0.6831849710982659,14.045216968518293
CAMP09327,2025-05-30,2025-06-08,Display,87435,7629,1309,613,2533.87,3180.95,0.26,9,0.3321365840870363,1.9357295645530939,8.03512911259667
CAMP09328,2025-02-15,2025-02-23,Display,247893,9441,4671,2793,4617.58,10615.59,1.3,8,0.48909861243512337,0.9885634767715692,29.58373053701938
CAMP09329,2025-04-23,2025-04-28,Search,222831,11392,5096,2930,3734.95,9092.71,1.43,5,0.3278572682584269,0.7329179748822605,25.719803370786515
CAMP09330,2025-04-01,2025-04-16,Email,296690,16147,7513,4417,4353.14,10443.6,1.4,15,0.2695943518919923,0.5794143484626647,27.354926611754504
CAMP09331,2025-05-21,2025-06-04,Influencer,93410,5311,2165,450,3693.4,9412.09,1.55,14,0.6954245904726041,1.705958429561201,8.472980606288834
CAMP09332,2025-10-16,2025-10-31,Influencer,201531,4456,1712,517,2359.81,4799.28,1.03,15,0.5295803411131059,1.378393691588785,11.602333931777379
CAMP09333,2025-08-06,2025-08-18,Display,270840,21600,4271,2430,4603.42,12565.19,1.73,12,0.2131212962962963,1.0778318894872396,11.25
CAMP09334,2025-03-18,2025-03-28,Display,243843,10071,3369,738,4022.66,5901.66,0.47,10,0.39943004666865256,1.1940219649747699,7.327971403038427
CAMP09335,2025-11-30,2025-12-07,Influencer,57445,738,279,96,3241.63,5726.93,0.77,7,4.392452574525746,11.618745519713261,13.008130081300814
CAMP09336,2025-06-01,2025-06-08,Search,154085,10923,2351,1083,2466.87,7186.01,1.91,7,0.2258418017028289,1.0492854104636324,9.914858555341938
CAMP09337,2025-11-19,2025-11-29,Influencer,127251,10776,2794,1657,563.68,1453.1,1.58,10,0.05230883444691908,0.20174659985683607,15.376763177431329
CAMP09338,2025-08-27,2025-09-07,Influencer,46126,4272,2045,634,4095.83,10179.14,1.49,11,0.9587617041198502,2.0028508557457214,14.840823970037453
CAMP09339,2025-04-25,2025-05-07,Influencer,38743,2738,720,364,2140.21,5184.49,1.42,12,0.7816691015339664,2.972513888888889,13.294375456537619
CAMP09340,2025-11-15,2025-11-24,Display,284387,7739,1750,812,1861.2,2272.49,0.22,9,0.24049618813800233,1.0635428571428571,10.492311668174183
CAMP09341,2025-04-04,2025-04-18,Display,287472,18133,2590,1153,1230.15,3569.0,1.9,14,0.06784040147796835,0.47496138996139,6.358572767881762
CAMP09342,2025-02-17,2025-02-27,Influencer,5209,479,113,56,2753.98,4364.99,0.58,10,5.749436325678497,24.37150442477876,11.691022964509393
CAMP09343,2025-07-10,2025-07-15,Display,14800,614,211,63,4166.38,5369.41,0.29,5,6.785635179153094,19.745876777251187,10.260586319218241
CAMP09344,2025-01-12,2025-01-22,Influencer,70749,6777,1078,361,1519.03,1575.61,0.04,10,0.22414490187398553,1.4091187384044526,5.326840785008115
CAMP09345,2025-06-05,2025-06-18,Search,295151,5546,1897,804,4611.23,8178.06,0.77,13,0.8314514965741074,2.4308012651555084,14.496934727731697
CAMP09346,2025-06-21,2025-07-05,Display,164447,12419,4923,1849,2045.03,4796.03,1.35,14,0.1646694580884129,0.41540320942514725,14.888477333118608
CAMP09347,2025-10-23,2025-10-31,Email,133396,2773,1129,551,4850.13,8650.58,0.78,8,1.7490551749008294,4.295952170062002,19.87017670393076
CAMP09348,2025-06-26,2025-07-10,Display,126964,10398,5135,2671,3415.48,8940.0,1.62,14,0.32847470667436046,0.6651372930866601,25.68763223696865
CAMP09349,2025-12-07,2025-12-12,Search,192224,3611,988,406,1899.35,2589.07,0.36,5,0.5259900304624757,1.9224190283400808,11.243422874549987
CAMP09350,2025-02-26,2025-03-13,Search,228019,8964,1012,361,4919.8,6589.8,0.34,15,0.5488398036590808,4.861462450592885,4.0272199910754125
CAMP09351,2025-12-09,2025-12-22,Display,55012,4396,1942,1096,3012.12,4616.56,0.53,13,0.6851956323930846,1.5510401647785788,24.931756141947226
CAMP09352,2025-12-06,2025-12-14,Social,222039,11416,1522,760,3866.36,4286.07,0.11,8,0.3386790469516468,2.5403153745072276,6.657323055360898
CAMP09353,2025-07-22,2025-07-28,Influencer,219625,19643,8734,4098,2313.78,6196.57,1.68,6,0.1177915796976022,0.2649164185940005,20.862393728045614
CAMP09354,2025-07-04,2025-07-09,Influencer,102489,4730,2332,519,684.53,869.28,0.27,5,0.14472093023255814,0.29353773584905657,10.972515856236786
CAMP09355,2025-05-01,2025-05-08,Search,215463,21448,9924,4080,4823.76,8490.37,0.76,7,0.22490488623647895,0.48607013301088275,19.022752704214845
CAMP09356,2025-08-14,2025-08-25,Display,264297,3087,1499,372,1676.46,3228.77,0.93,11,0.5430709426627794,1.1183855903935958,12.050534499514091
CAMP09357,2025-07-21,2025-08-05,Social,31326,2275,248,115,4597.8,6757.83,0.47,15,2.021010989010989,18.539516129032258,5.054945054945055
CAMP09358,2025-11-26,2025-12-10,Email,205883,19029,1989,636,4547.03,12591.35,1.77,14,0.23895265121656417,2.286088486676722,3.342267066057071
CAMP09359,2025-12-29,2026-01-04,Influencer,58537,3409,627,310,565.5,1397.64,1.47,6,0.16588442358462893,0.9019138755980861,9.093575828688765
CAMP09360,2025-12-22,2026-01-04,Social,62829,6217,2607,1332,662.04,699.3,0.06,13,0.10648866012546243,0.2539470655926352,21.425124658195273
CAMP09361,2025-08-04,2025-08-19,Influencer,14552,1072,145,46,3099.04,5817.88,0.88,15,2.8908955223880595,21.372689655172415,4.291044776119403
CAMP09362,2025-02-12,2025-02-18,Display,20485,996,397,234,275.86,351.87,0.28,6,0.27696787148594376,0.6948614609571788,23.49397590361446
CAMP09363,2025-01-23,2025-02-01,Influencer,182185,10272,1078,438,2163.69,4928.66,1.28,9,0.21063960280373834,2.0071335807050095,4.2640186915887845
CAMP09364,2025-06-04,2025-06-16,Email,143677,12783,5016,1440,2686.17,5336.13,0.99,12,0.21013611828209341,0.5355203349282297,11.264961276695612
CAMP09365,2025-07-05,2025-07-19,Display,104603,10060,2012,1026,1064.27,2785.22,1.62,14,0.10579224652087475,0.5289612326043738,10.198807157057654
CAMP09366,2025-09-06,2025-09-18,Search,86389,5185,1431,721,3873.84,9174.39,1.37,12,0.7471243972999035,2.7070859538784067,13.90549662487946
CAMP09367,2025-08-25,2025-09-01,Social,160829,6054,2970,1085,2214.75,5840.43,1.64,7,0.3658325074331021,0.7457070707070707,17.922035018169804
CAMP09368,2025-10-20,2025-10-26,Influencer,49865,1572,504,233,2173.41,5982.67,1.75,6,1.3825763358778624,4.312321428571428,14.821882951653945
CAMP09369,2025-05-14,2025-05-27,Display,67811,3589,466,97,1248.32,1699.31,0.36,13,0.3478183337977152,2.6787982832618025,2.7027027027027026
CAMP09370,2025-11-17,2025-11-24,Display,13337,489,219,69,4450.21,9644.12,1.17,7,9.100633946830266,20.320593607305938,14.11042944785276
CAMP09371,2025-01-22,2025-02-03,Influencer,239539,11468,2631,1453,154.98,204.32,0.32,12,0.01351412626438786,0.05890535917901938,12.670038367631669
CAMP09372,2025-12-27,2026-01-02,Search,82670,7035,2350,688,133.77,198.88,0.49,6,0.01901492537313433,0.05692340425531915,9.779673063255153
CAMP09373,2025-03-29,2025-04-05,Influencer,238970,12540,4824,2712,4977.73,7241.98,0.45,7,0.39694816586921844,1.0318677446102817,21.626794258373206
CAMP09374,2025-06-02,2025-06-07,Search,218794,14807,6085,2628,203.32,346.91,0.71,5,0.013731343283582088,0.03341331142152835,17.748362261092726
CAMP09375,2025-05-05,2025-05-20,Influencer,58102,1052,287,161,860.2,2215.65,1.58,15,0.8176806083650191,2.9972125435540073,15.304182509505704
